name,Year of production,Condition,Reference number,Scope of delivery,Location,Case area(mm2),price($),Case material_Aluminum,Case material_Gold/Steel,Case material_Palladium,Case material_Platinum,Case material_Red gold,Case material_Rose gold,Case material_Silver,Case material_Steel,Case material_White gold,Case material_Yellow gold,Movement_Automatic,Movement_Manual winding,Movement_Quartz
27,2023,5,745,2,47,,54008.0,False,False,False,False,False,False,False,False,True,False,True,False,False
0,2024,3,744,2,4,,58907.0,False,False,False,False,False,True,False,False,False,False,True,False,False
4,2022,3,544,2,175,,100259.0,False,False,False,False,False,True,False,False,False,False,True,False,False
2,2023,5,346,2,133,,70802.0,False,False,False,False,False,False,False,True,False,False,True,False,False
18,2012,6,631,2,222,,85000.0,False,False,False,False,False,True,False,False,False,False,True,False,False
1,2022,1,564,2,259,,47529.0,False,False,False,False,False,False,False,False,True,False,True,False,False
21,2009,6,526,2,247,,54500.0,False,False,False,False,False,False,False,False,True,False,True,False,False
4,2023,3,313,2,247,,124500.0,False,False,False,False,False,False,False,False,True,False,True,False,False
27,2007,6,526,2,259,,49994.0,False,False,False,False,False,False,False,False,True,False,True,False,False
6,2024,5,754,2,146,,45656.0,False,False,False,False,False,False,False,False,True,False,True,False,False
18,2024,3,721,2,195,,82500.0,False,False,False,False,False,False,False,True,False,False,True,False,False
18,2021,6,631,2,146,1526.0,91329.0,False,False,False,False,False,False,False,False,True,False,True,False,False
12,2022,6,451,0,4,1540.0,22260.0,False,False,False,True,False,False,False,False,False,False,False,True,False
8,2020,6,750,2,70,,66726.0,False,False,False,False,False,True,False,False,False,False,False,True,False
18,2017,6,713,2,80,,166158.0,False,False,False,False,False,True,False,False,False,False,True,False,False
6,1970,1,92,0,259,,9465.0,False,False,False,False,False,False,False,False,False,True,True,False,False
4,2023,5,519,2,247,,60999.0,False,False,False,False,False,False,False,True,False,False,True,False,False
6,2019,6,316,3,242,,19000.0,False,False,False,False,False,False,False,False,True,False,False,True,False
6,2010,6,316,2,247,,19800.0,False,False,False,False,False,False,False,False,True,False,False,True,False
18,2016,6,641,2,259,1526.0,140829.0,False,False,False,False,False,False,False,True,False,False,True,False,False
6,2007,6,390,2,148,,26670.0,False,False,False,False,False,False,False,False,False,True,True,False,False
4,2006,6,309,2,64,,22260.0,False,False,False,False,False,False,False,True,False,False,False,False,True
18,2021,6,711,2,66,,57031.0,False,False,False,False,False,False,False,True,False,False,True,False,False
4,2020,6,394,2,247,,49900.0,False,False,False,False,False,False,False,True,False,False,True,False,False
4,2023,5,544,2,219,,83500.0,False,False,False,False,False,True,False,False,False,False,True,False,False
1,2024,3,314,2,185,,44537.0,False,False,False,False,False,False,False,True,False,False,True,False,False
4,1998,3,518,2,228,,57750.0,False,False,False,False,False,True,False,False,False,False,True,False,False
4,2021,6,676,2,195,,138270.0,False,False,False,False,False,False,False,True,False,False,True,False,False
6,2016,6,268,0,259,,15708.0,False,False,False,False,False,False,False,True,False,False,False,True,False
21,2013,6,601,2,247,,79599.0,False,False,False,True,False,False,False,False,False,False,True,False,False
6,1990,6,800,3,47,,11024.0,False,False,False,False,False,False,False,False,False,True,False,False,True
21,1993,6,199,0,195,,57905.0,False,False,False,False,False,False,False,False,False,True,True,False,False
11,2022,6,800,1,228,1400.0,22880.0,False,False,False,False,False,False,False,False,False,True,True,False,False
6,1955,6,20,0,27,,38863.0,False,False,False,False,False,True,False,False,False,False,False,True,False
25,2023,5,280,2,249,756.0,16999.0,False,False,False,False,False,False,False,True,False,False,False,False,True
1,2023,3,564,2,80,,57794.0,False,False,False,False,False,False,False,False,True,False,True,False,False
25,2016,6,288,2,28,756.0,16335.0,False,False,False,False,False,False,False,False,True,False,False,False,True
6,2016,6,335,3,259,,24136.0,False,False,False,False,False,False,False,False,False,True,True,False,False
1,2023,6,591,2,70,,43216.0,False,False,False,False,False,True,False,False,False,False,True,False,False
25,2014,6,293,1,47,1125.0,25601.0,False,False,False,False,False,True,False,False,False,False,False,False,True
6,1955,0,25,0,259,,19536.0,False,False,False,False,False,False,False,False,False,True,True,False,False
6,2023,5,541,2,259,,44542.0,False,False,False,False,False,True,False,False,False,False,True,False,False
1,2021,5,314,2,259,,49542.0,False,False,False,False,False,False,False,True,False,False,True,False,False
4,1978,3,518,2,247,,55500.0,False,False,False,False,False,False,False,True,False,False,False,False,True
27,2015,6,477,2,153,,108829.0,False,False,False,False,False,True,False,False,False,False,True,False,False
4,2016,6,544,2,247,,72995.0,False,False,False,False,False,True,False,False,False,False,True,False,False
25,2017,6,286,3,247,756.0,39999.0,False,False,False,False,False,False,False,False,True,False,False,False,True
1,2019,6,591,2,4,,47326.0,False,False,False,False,False,False,False,False,True,False,True,False,False
9,2023,3,465,2,247,,65500.0,False,False,False,False,False,False,False,False,True,False,False,True,False
6,2023,6,693,2,259,1148.0,28500.0,False,False,False,False,False,False,False,False,True,False,True,False,False
4,2017,5,544,2,28,,77949.0,False,False,False,False,False,True,False,False,False,False,True,False,False
18,2019,5,643,2,247,,128885.0,False,False,False,False,False,False,False,True,False,False,True,False,False
6,2022,3,456,2,28,,43418.0,False,False,False,False,False,True,False,False,False,False,False,True,False
6,2022,5,754,2,141,,36697.0,False,False,False,False,False,True,False,False,False,False,True,False,False
25,2023,5,762,2,247,,29880.0,False,False,False,False,False,False,False,True,False,False,True,False,False
18,2022,5,713,2,219,,83000.0,False,False,False,False,False,True,False,False,False,False,True,False,False
18,2020,6,725,2,259,,117234.0,False,False,False,False,False,True,False,False,False,False,True,False,False
1,2021,6,564,2,259,,47594.0,False,False,False,False,False,False,False,False,True,False,True,False,False
18,2017,6,681,2,109,,131400.0,False,False,False,False,False,True,False,False,False,False,True,False,False
4,1998,6,414,2,99,,54008.0,False,False,False,False,False,False,False,True,False,False,True,False,False
4,2020,3,544,2,195,,98700.0,False,False,False,False,False,True,False,False,False,False,True,False,False
18,2014,6,712,2,247,,54000.0,False,False,False,False,False,False,False,False,True,False,True,False,False
25,2023,5,281,2,109,756.0,19064.0,False,False,False,False,False,False,False,True,False,False,False,False,True
6,2023,3,605,2,177,,41500.0,False,False,False,False,False,False,False,True,False,False,True,False,False
6,2023,6,175,3,49,,11637.0,False,False,False,False,False,False,False,False,False,True,False,True,False
4,2022,3,519,2,247,,59299.0,False,False,False,False,False,False,False,True,False,False,False,False,True
25,2003,6,207,2,228,528.0,24888.0,False,False,False,False,False,True,False,False,False,False,False,False,True
4,2012,6,395,2,208,,75267.0,False,False,False,False,False,True,False,False,False,False,True,False,False
6,2010,6,447,2,259,,19487.0,False,False,False,False,False,False,False,False,False,True,False,True,False
6,2023,3,696,2,259,,37790.0,False,False,False,False,False,False,False,False,True,False,True,False,False
11,2023,6,98,1,60,1271.0,15522.0,False,False,False,False,False,False,False,False,False,True,True,False,False
21,1992,6,601,0,259,,56823.0,False,False,False,True,False,False,False,False,False,False,True,False,False
11,2022,3,587,2,219,1040.0,54500.0,False,False,False,True,False,False,False,False,False,False,True,False,False
0,1955,6,712,0,208,,22808.0,False,False,False,False,False,False,False,False,False,True,False,True,False
21,2010,5,495,2,256,,56250.0,False,False,False,False,False,True,False,False,False,False,True,False,False
1,2008,6,491,2,51,,46547.0,False,False,False,False,False,False,False,False,True,False,True,False,False
0,2023,1,84,0,217,,6995.0,False,False,False,False,False,False,False,False,True,False,False,True,False
6,2021,6,800,0,133,,19536.0,False,False,False,False,False,False,False,False,False,True,False,True,False
4,2024,5,681,2,27,,149774.0,False,False,False,False,False,True,False,False,False,False,True,False,False
18,1970,1,36,0,247,,129995.0,False,False,False,False,False,False,False,True,False,False,True,False,False
6,2008,6,592,3,159,,33073.0,False,False,False,False,False,False,False,False,True,False,True,False,False
25,2018,3,762,2,194,,25612.0,False,False,False,False,False,False,False,True,False,False,True,False,False
18,2019,6,631,2,169,,140817.0,False,False,False,False,False,True,False,False,False,False,True,False,False
1,2015,6,498,1,99,,33407.0,False,False,False,False,False,False,False,False,True,False,True,False,False
18,2000,6,109,2,27,,49999.0,False,False,False,False,False,False,False,True,False,False,True,False,False
6,2022,5,605,2,247,,42995.0,False,False,False,False,False,False,False,True,False,False,True,False,False
12,2016,6,341,0,151,1410.0,15579.0,False,False,False,False,False,False,False,False,False,True,False,True,False
4,2023,5,519,2,247,,54890.0,False,False,False,False,False,False,False,True,False,False,False,False,True
18,2022,3,729,2,247,,95000.0,False,False,False,False,False,True,False,False,False,False,True,False,False
18,2023,6,145,0,222,,76440.0,False,False,False,False,False,False,False,False,False,True,True,False,False
18,2015,6,616,2,49,1526.0,94541.0,False,False,False,False,False,False,False,True,False,False,True,False,False
9,2022,3,451,2,195,,106091.0,False,False,False,False,False,True,False,False,False,False,True,False,False
6,2023,3,654,2,185,,94541.0,False,False,False,False,False,False,False,False,True,False,True,False,False
4,2021,6,497,2,119,,94651.0,False,False,False,False,False,False,False,False,True,False,True,False,False
18,1999,6,109,2,259,,87838.0,False,False,False,False,False,False,False,True,False,False,True,False,False
18,1995,6,139,1,259,1148.0,31015.0,False,False,False,False,False,False,False,False,False,True,True,False,False
0,2020,1,800,0,133,,8221.0,False,False,False,False,False,False,False,False,True,False,False,True,False
8,2012,6,438,2,259,,59743.0,False,False,False,False,False,False,False,False,False,True,False,True,False
18,2006,6,414,2,152,,97414.0,False,False,False,False,False,False,False,True,False,False,True,False,False
26,1930,6,243,0,259,3.141592653589793,8500.0,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2021,6,591,2,247,,67500.0,False,False,False,False,False,True,False,False,False,False,True,False,False
12,2006,6,210,0,228,,11550.0,False,False,False,False,False,False,False,True,False,False,False,False,True
6,2007,6,592,2,4,,28563.0,False,False,False,False,False,False,False,False,True,False,True,False,False
6,2021,6,457,2,178,,30418.0,False,False,False,False,False,True,False,False,False,False,False,True,False
21,2024,6,489,0,228,,68800.0,False,False,False,False,False,False,False,False,False,True,True,False,False
3,2023,3,592,2,247,,91500.0,False,False,False,False,False,False,False,False,True,False,True,False,False
1,2022,6,371,2,259,,50000.0,False,False,False,False,False,True,False,False,False,False,True,False,False
18,2024,3,741,2,159,,131278.0,False,False,False,False,False,True,False,False,False,False,True,False,False
27,2023,3,565,2,28,,64809.0,False,False,False,True,False,False,False,False,False,False,True,False,False
12,2008,6,451,2,247,1968.0,34900.0,False,False,False,False,False,True,False,False,False,False,True,False,False
27,2006,6,526,2,47,,41090.0,False,False,False,False,False,False,False,False,True,False,True,False,False
18,2023,5,713,2,259,,98336.0,False,False,False,False,False,True,False,False,False,False,True,False,False
18,2009,6,641,2,197,1526.0,130332.0,False,False,False,False,False,False,False,True,False,False,True,False,False
6,2014,6,592,2,96,,22271.0,False,False,False,False,False,False,False,False,True,False,False,True,False
18,2024,3,713,2,195,,91000.0,False,False,False,False,False,True,False,False,False,False,True,False,False
6,2021,5,541,2,115,,37694.0,False,False,False,False,False,True,False,False,False,False,True,False,False
6,1990,6,233,0,259,,10600.0,False,False,False,False,False,False,False,False,True,False,False,True,False
0,2006,6,800,2,222,53092.91584566751,8900.0,False,False,False,False,False,False,False,False,True,False,False,True,False
0,2005,6,484,0,228,,20790.0,False,True,False,False,False,False,False,False,False,False,True,False,False
4,2014,6,521,2,27,,73484.0,False,False,False,False,False,False,False,True,False,False,True,False,False
18,1982,6,106,2,177,,161466.0,False,True,False,False,False,False,False,False,False,False,True,False,False
27,2015,6,747,2,133,,45287.0,False,False,False,False,False,True,False,False,False,False,True,False,False
6,2021,0,650,0,125,,12331.0,False,False,False,False,False,False,False,False,True,False,True,False,False
6,2018,5,754,2,256,,38250.0,False,False,False,False,False,True,False,False,False,False,True,False,False
6,1999,6,338,1,245,,18500.0,False,False,False,False,False,False,False,False,False,True,False,True,False
