name,Year of production,Reference number,Location,Case area(mm2),price($),Movement_Automatic,Movement_Manual winding,Movement_Quartz,Condition_Fair,Condition_Good,Condition_Incomplete,Condition_New,Condition_Unworn,Condition_Very good,"Scope of delivery_No original box, no original papers","Scope of delivery_Original box, no original papers","Scope of delivery_Original box, original papers","Scope of delivery_Original papers, no original box",Case material_Aluminum,Case material_Gold/Steel,Case material_Platinum,Case material_Red gold,Case material_Rose gold,Case material_Silver,Case material_Steel,Case material_White gold,Case material_Yellow gold
15,2010,501,359,1256.6370614359173,139195.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
0,2023,365,334,1194.5906065275187,55678.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,1995,459,389,1256.6370614359173,56000.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
6,1960,25,520,962.112750161874,10300.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6,2022,90,389,934.8201639838128,8500.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
4,2023,469,89,1182.3698111050544,52530.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
11,2024,376,448,1140.0,12026.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
2,2021,511,292,1385.4423602330987,64926.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
4,2023,519,389,1398.6684653047118,126380.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
4,2018,356,619,1520.0,17868.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6,2022,554,65,1104.4661672776615,46658.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
15,2024,521,185,1288.2493375126646,155850.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
24,2022,514,457,1225.4174844408687,125000.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
15,2023,509,389,1320.2543126711105,154995.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2,2021,511,389,1385.4423602330987,104995.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
6,2024,526,387,1256.6370614359173,34000.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
4,2024,449,164,1307.4051987179282,160532.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6,2020,526,512,1256.6370614359173,74582.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2,1960,511,389,1385.4423602330987,69000.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
20,2023,383,122,907.9202768874502,16990.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
1,2024,353,185,1134.1149479459152,85187.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6,2024,553,185,940.2472652928892,27900.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6,2023,430,389,1017.8760197630928,14499.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
5,1970,179,458,1134.1149479459152,44320.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
10,2017,506,122,1400.0,54500.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
15,2022,533,164,804.247719318987,90650.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,2021,483,530,1134.1149479459152,36058.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
4,2002,451,561,1256.6370614359173,66332.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6,2021,460,520,1256.6370614359173,40289.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
1,2021,459,122,1256.6370614359173,59700.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
10,1975,159,375,804.247719318987,8886.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
24,2022,514,167,1225.4174844408687,133616.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
15,2016,501,309,1520.0,90000.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
6,1960,85,428,855.2985999398212,10913.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
15,2000,521,448,1288.2493375126646,134184.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
6,1949,567,632,1362.75,105788.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
12,2010,420,167,1529.55,167023.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
15,2023,541,433,973.1397403759744,79999.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,2022,466,396,1288.2493375126646,45580.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
15,2021,501,256,804.247719318987,99000.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6,2021,528,122,1194.5906065275187,28575.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
24,2023,515,205,1225.4174844408687,61965.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
18,2021,479,331,1194.5906065275187,70666.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
15,2023,541,305,973.1397403759744,133591.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
21,2022,556,389,1017.8760197630928,25999.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6,2016,336,389,855.2985999398212,31500.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
11,2010,425,185,1080.0,18200.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
6,2006,493,122,1017.8760197630928,36000.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
0,1930,2,122,760.0,24995.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
4,2023,452,389,1398.6684653047118,115869.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
11,1994,368,333,975.0,13473.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
6,1970,148,389,804.247719318987,14000.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
15,2020,541,331,973.1397403759744,73556.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
6,2020,463,389,1194.5906065275187,37500.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,2016,318,78,572.5552611167398,10690.0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
0,2003,438,404,1075.2100856911068,23273.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,2023,409,389,1035.0,9600.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15,2022,501,389,1520.0,124750.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
23,2014,436,227,1194.5906065275187,71156.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6,2017,475,561,1134.1149479459152,41901.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
19,2002,255,438,1017.8760197630928,161466.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
